"pincode","registered_users"
"145001","71859"
"490023","71859"
"192301","71697"
"492009","71684"
"600116","71557"
"160036","71473"
"700135","71442"
"121001","71428"
"751003","71314"
"795004","71219"
"124001","71218"
"760001","71216"
"826001","71185"
"110084","71154"
"248001","71108"
"800001","71092"
"110042","71056"
"496005","71047"
"191111","71004"
"495450","70959"
"263148","70945"
"140301","70939"
"335001","70925"
"842001","70891"
"752001","70847"
"302017","70843"
"492001","70803"
"160047","70803"
"457001","70728"
"781032","70664"
"605110","70638"
"249404","70628"
"751012","70547"
"263153","70441"
"517507","70421"
"560064","70258"
"173205","70222"
"494001","70221"
"160002","70202"
"742304","70194"
"831001","70171"
"721101","70161"
"756001","70160"
"173025","70113"
"602105","70089"
"827013","70085"
"751002","69941"
"396215","69913"
"144001","69853"
"751019","69825"
"524002","69783"
"560091","69754"
"395004","69666"
"491441","69637"
"396230","69568"
"248008","69484"
"411057","69458"
"121004","69412"
"191111","69380"
"781022","69378"
"505001","69318"
"600042","69297"
"192101","69279"
"396235","69263"
"700091","69142"
"480001","69139"
"160036","68977"
"751024","68963"
"382345","68940"
"825409","68925"
"122002","68873"
"411033","68851"
"832107","68755"
"800006","68659"
"140603","68646"
"396210","68594"
"516001","68514"
"834002","68322"
"530026","68283"
"832108","68282"
"248007","68280"
"795004","68237"
"160047","68217"
"700006","68160"
"411014","68126"
"211002","68114"
"302012","68098"
"751006","68053"
"845438","68041"
"421302","68039"
"160101","68033"
"605110","68001"
"400072","67915"
"600003","67897"
"244713","67771"
"815353","67713"
"700150","67705"
"497001","67647"
"700039","67602"
"700156","67583"
"122051","67543"
"174101","67535"
"173025","67484"
"845401","67473"
"635126","67464"
"825303","67450"
"249403","67433"
"700015","67402"
"500081","67378"
"382481","67372"
"302013","67335"
"122006","67331"
"411046","67300"
"711101","67292"
"781032","67280"
"600056","67263"
"452001","67243"
"123401","67235"
"192101","67153"
"263148","67108"
"600053","67058"
"249404","67040"
"490023","67026"
"801503","66952"
"141003","66920"
"516360","66885"
"751003","66879"
"147001","66785"
"250001","66777"
"781022","66776"
"110096","66744"
"518002","66689"
"160002","66680"
"500016","66636"
"396215","66595"
"492009","66591"
"485001","66578"
"396235","66548"
"141007","66530"
"797112","66400"
"753001","66361"
"846004","66311"
"700135","66278"
"201308","66265"
"752001","66244"
"751012","66220"
"495450","66184"
"500032","66180"
"802301","66179"
"160036","66174"
"247667","66153"
"760001","66144"
"520010","66082"
"641602","66075"
"140301","66070"
"396191","66034"
"145001","65997"
"781001","65921"
"682025","65894"
"160047","65836"
"823001","65720"
"721101","65712"
"756001","65695"
"791111","65669"
"452016","65634"
"491001","65631"
"248008","65592"
"500039","65591"
"530016","65549"
"600100","65467"
"494001","65456"
"462001","65450"
"600116","65439"
"496005","65408"
"751019","65393"
"605110","65371"
"560076","65302"
"751002","65273"
"141001","65261"
"302020","65233"
"517501","65157"
"795004","65086"
"742304","65083"
"834001","65047"
"144001","65000"
"751024","64962"
"193224","64894"
"832107","64891"
"831001","64865"
"173025","64829"
"600042","64796"
"827013","64768"
"842001","64740"
"700091","64738"
"825409","64659"
"302029","64493"
"122004","64480"
"781022","64409"
"382415","64402"
"482001","64389"
"751006","64369"
"500055","64310"
"826001","64230"
"141008","64166"
"431003","64163"
"560043","64104"
"834002","64001"
"201318","63900"
"500018","63870"
"173205","63870"
"781032","63866"
"263139","63864"
"396235","63852"
"495001","63849"
"797112","63845"
"682025","63788"
"700156","63653"
"110041","63649"
"249404","63631"
"635109","63628"
"832108","63618"
"515001","63576"
"791111","63545"
"452010","63537"
"700006","63522"
"781001","63508"
"160101","63492"
"121003","63458"
"140603","63297"
"193224","63248"
"160036","63231"
"160047","63191"
"700150","63152"
"682042","63130"
"201014","63092"
"396215","63078"
"263148","63051"
"174101","63010"
"301001","62988"
"160002","62969"
"524002","62933"
"605110","62885"
"795004","62870"
"382350","62863"
"695001","62788"
"421201","62765"
"602105","62631"
"226010","62616"
"751003","62543"
"302001","62534"
"248007","62484"
"600053","62400"
"173025","62353"
"700039","62344"
"751012","62197"
"491441","62172"
"395003","62164"
"700015","62093"
"249403","62076"
"781022","62035"
"396210","61967"
"495450","61932"
"760001","61814"
"795004","61814"
"560100","61796"
"682017","61779"
"756001","61760"
"560078","61759"
"201304","61745"
"311001","61741"
"801503","61692"
"457001","61687"
"490023","61657"
"530026","61623"
"752001","61596"
"382345","61531"
"248008","61521"
"396235","61512"
"600042","61417"
"302015","61369"
"110085","61333"
"825303","61329"
"721101","61247"
"797112","61244"
"244713","61242"
"753001","61214"
"700135","61201"
"455001","61117"
"781001","61117"
"751019","61109"
"494001","61107"
"403601","61101"
"410206","61067"
"795004","61043"
"845438","61028"
"802301","61027"
"700021","61018"
"482002","60999"
"600056","60936"
"682042","60930"
"700091","60907"
"492009","60889"
"110043","60887"
"147001","60870"
"600116","60816"
"635126","60812"
"516360","60798"
"800020","60774"
"480001","60744"
"832107","60699"
"812001","60690"
"781032","60632"
"140301","60612"
"695001","60600"
"600003","60506"
"742304","60469"
"751006","60335"
"160047","60295"
"141007","60291"
"825409","60264"
"145001","60258"
"182101","60244"
"160036","60207"
"497001","60207"
"395010","60175"
"605110","60161"
"247667","60160"
"711101","60136"
"700156","60108"
"382481","60080"
"249404","60069"
"110086","59970"
"831001","59952"
"141003","59951"
"500008","59887"
"682017","59886"
"144001","59885"
"823001","59743"
"781022","59721"
"173025","59665"
"396215","59641"
"700021","59624"
"500037","59560"
"560066","59501"
"832108","59500"
"491001","59454"
"496005","59452"
"834002","59435"
"143001","59405"
"751024","59402"
"160101","59366"
"141001","59363"
"485001","59332"
"600100","59144"
"520010","59055"
"781001","59036"
"124001","59016"
"160002","58992"
"797112","58987"
"396235","58973"
"263153","58968"
"403601","58940"
"751012","58940"
"842001","58919"
"700006","58861"
"263148","58848"
"160022","58814"
"682042","58777"
"751002","58757"
"560058","58732"
"795004","58698"
"302017","58627"
"403601","58586"
"395004","58525"
"815353","58445"
"695001","58442"
"751003","58414"
"756001","58410"
"174101","58396"
"783380","58373"
"827013","58368"
"760001","58342"
"403001","58327"
"396191","58289"
"140603","58135"
"182101","58118"
"396230","58055"
"641602","58046"
"516001","58028"
"248001","57987"
"781038","57902"
"799001","57878"
"682024","57853"
"700091","57756"
"700021","57719"
"248007","57631"
"452016","57554"
"700039","57477"
"495450","57457"
"160047","57439"
"160014","57409"
"248008","57409"
"110084","57380"
"605110","57334"
"160036","57265"
"335001","57250"
"781032","57249"
"700015","57162"
"490006","57129"
"605107","57076"
"781022","57039"
"721101","56950"
"403601","56942"
"845401","56938"
"492001","56931"
"173025","56931"
"403601","56885"
"682042","56858"
"781001","56858"
"600042","56848"
"160022","56817"
"396210","56796"
"826001","56790"
"700135","56786"
"797112","56714"
"752001","56690"
"751019","56655"
"173205","56637"
"396235","56631"
"600053","56622"
"560064","56605"
"753001","56586"
"201307","56583"
"249403","56572"
"801503","56571"
"394210","56563"
"832107","56542"
"403516","56453"
"490023","56411"
"396215","56396"
"831001","56392"
"110042","56366"
"700156","56363"
"500081","56358"
"382415","56346"
"403401","56294"
"403001","56283"
"249404","56219"
"751012","56216"
"121001","56154"
"783380","56144"
"396240","56132"
"825303","56067"
"635109","56022"
"182101","55933"
"524002","55931"
"682024","55882"
"452001","55837"
"825409","55831"
"302013","55784"
"781038","55781"
"602105","55771"
"110044","55765"
"812001","55738"
"518002","55735"
"492009","55679"
"799001","55660"
"500039","55613"
"802301","55612"
"756001","55534"
"122002","55528"
"795004","55504"
"140301","55421"
"491441","55399"
"695001","55398"
"147001","55395"
"505001","55361"
"832108","55326"
"600116","55253"
"160014","55250"
"500016","55227"
"160101","55221"
"605009","55189"
"410501","55174"
"244713","55168"
"700091","54983"
"160002","54973"
"605107","54917"
"751006","54910"
"403601","54900"
"396240","54888"
"250001","54856"
"517507","54849"
"160022","54824"
"682042","54820"
"751003","54791"
"201009","54783"
"781001","54745"
"144001","54721"
"500032","54696"
"560103","54689"
"411057","54638"
"742304","54600"
"160047","54598"
"263148","54567"
"834002","54546"
"411046","54537"
"797112","54514"
"462001","54496"
"122006","54489"
"403516","54487"
"123401","54477"
"695001","54455"
"605110","54423"
"600056","54402"
"760001","54397"
"482001","54390"
"496005","54386"
"122051","54363"
"403001","54280"
"781022","54277"
"403401","54242"
"160036","54223"
"141007","54075"
"781011","54066"
"182101","54060"
"173025","54009"
"201308","53985"
"396235","53953"
"682024","53952"
"145001","53948"
"411041","53923"
"751024","53902"
"141003","53849"
"783380","53847"
"497001","53805"
"781038","53768"
"823001","53758"
"403507","53725"
"382345","53663"
"411033","53647"
"248008","53647"
"635126","53597"
"781032","53594"
"799001","53590"
"605009","53560"
"500055","53532"
"517501","53468"
"247667","53454"
"845438","53452"
"751012","53435"
"491001","53426"
"174101","53414"
"700021","53381"
"248007","53342"
"682025","53320"
"263139","53288"
"737101","53234"
"160014","53225"
"160022","53201"
"160022","53191"
"670645","53182"
"827013","53157"
"751019","52960"
"682042","52947"
"173212","52926"
"403601","52926"
"396215","52915"
"173212","52885"
"832107","52876"
"141008","52833"
"605110","52790"
"490006","52709"
"605107","52708"
"452010","52677"
"700006","52627"
"721101","52626"
"695001","52622"
"756001","52618"
"403516","52605"
"396235","52565"
"751002","52563"
"842001","52549"
"403001","52514"
"403001","52510"
"411014","52495"
"785001","52493"
"700039","52429"
"495450","52395"
"700156","52394"
"249404","52383"
"301001","52321"
"825303","52292"
"781001","52292"
"682024","52272"
"490023","52266"
"673592","52264"
"530016","52259"
"695001","52232"
"403401","52198"
"121004","52178"
"781011","52141"
"403507","52133"
"700091","52114"
"825409","52059"
"516360","52058"
"753001","52023"
"795004","52013"
"182101","52007"
"831001","52005"
"797112","52003"
"800006","51989"
"140603","51976"
"781038","51966"
"700015","51964"
"160014","51928"
"751003","51901"
"530026","51900"
"752001","51897"
"791110","51882"
"600042","51880"
"783380","51854"
"160022","51760"
"799001","51710"
"160047","51660"
"302001","51641"
"605110","51639"
"173212","51580"
"737101","51565"
"700135","51552"
"396235","51544"
"781022","51543"
"786001","51487"
"670645","51472"
"682025","51465"
"515001","51449"
"682020","51420"
"160014","51386"
"160002","51384"
"711101","51367"
"495001","51338"
"160022","51332"
"141001","51332"
"396235","51249"
"600100","51245"
"457001","51238"
"403001","51233"
"832108","51168"
"226010","51161"
"605110","51156"
"801503","51154"
"600003","51153"
"492009","51146"
"173025","51122"
"403601","51090"
"173212","51047"
"211002","51023"
"403516","51006"
"502032","50926"
"160036","50920"
"600053","50908"
"160101","50901"
"382481","50895"
"263148","50886"
"249403","50869"
"132001","50845"
"396210","50829"
"480001","50803"
"605008","50786"
"682042","50726"
"403001","50691"
"605107","50686"
"605004","50660"
"110096","50625"
"673592","50622"
"673008","50595"
"785001","50527"
"695001","50489"
"670645","50475"
"695001","50448"
"802301","50446"
"500018","50431"
"682030","50428"
"160014","50428"
"403401","50416"
"812001","50398"
"682024","50392"
"395003","50366"
"244713","50354"
"302020","50344"
"485001","50329"
"799002","50251"
"201014","50249"
